epoch,start_epoch,loss,accuracy,learning_rate,train_time,optimizer,scheduler_step_size
70,60,0.2033381698357536,0.9418960244648318,0.005,797.9271774291992,SGD,50
71,60,0.1666648917134558,0.9508350976240884,0.005,796.8073420524597,SGD,50
72,60,0.142722811516809,0.9585195640241512,0.005,797.105372428894,SGD,50
73,60,0.1300100453967846,0.962048145534384,0.005,797.7619562149048,SGD,50
74,60,0.0965472097807746,0.9731043675997804,0.005,797.8360462188721,SGD,50
75,60,0.1148196245699245,0.9680075276405552,0.005,797.1175091266632,SGD,50
76,60,0.0878892252010522,0.9770250137222614,0.005,798.6716907024384,SGD,50
77,60,0.078451149406375,0.9792989884733004,0.005,797.182070016861,SGD,50
78,60,0.072993735657956,0.9800831176977964,0.005,798.6916425228119,SGD,50
79,60,0.0691400850173792,0.9813377244569904,0.005,797.8191149234772,SGD,50
